Product Name,Article Number,Part Number
02-ASY105AX.160 Aristocrat Xcite Mounting plate Sub Assy (Sub packing),20020-000004-160,20020-000004-160
02-ASY105AX.170 Aristocrat Xcite Mounting plate Sub Assy (Sub packing),20020-000004-170,20020-000004-170
02-ASY105AX.180 Aristocrat Xcite Mounting plate Sub Assy (Sub packing),20020-000004-180,20020-000004-180
02-ASY105IC.160 IGT Neo Crystal Mounting plate Sub Assy (Sub packing),20020-000005-160,20020-000005-160
02-ASY105IC.170 IGT Neo Crystal Vector Mounting plate Sub Assy (Sub packing),20020-000005-170,20020-000005-170
02-ASY105IC.180 IGT Neo Crystal Mounting plate Sub Assy (Sub packing),20020-000005-180,20020-000005-180
02-ASY105IC.190 IGT Neo Crystal Mounting plate Sub Assy (Sub packing),20020-000005-190,20020-000005-190
02-ASY105KP.160 Konami Podium Mounting plate Sub Assy (Sub packing),20020-000006-160,20020-000006-160
02-ASY105KP.170 Konami Podium Mounting plate Sub Assy (Sub packing),20020-000006-170,20020-000006-170
02-ASY105KP.180 Konami Podium Mounting plate Sub Assy (Sub packing),20020-000006-180,20020-000006-180
02-ASY105IN.160 IGT Neo Mounting plate Sub Assy (Sub packing),20020-000007-160,20020-000007-160
02-ASY105IN.170 IGT Neo Mounting plate Sub Assy (Sub packing),20020-000007-170,20020-000007-170
99D-Vector Module Kit,20020-000008-A.0,20020-000008-A.0
02-ASY105AH.160 Aristocrat Helix Mounting plate Sub Assy (Sub packing),20020-000009-160,20020-000009-160
02-ASY105AH.160 Aristocrat Helix Mounting plate Sub Assy (Sub packing),20020-000009-161,20020-000009-161
02-ASY105AH.170 Aristocrat Helix Mounting plate Sub Assy (Sub packing),20020-000009-170,20020-000009-170
02-ASY105AH.180 Aristocrat Helix Mounting plate Sub Assy (Sub packing),20020-000009-180,20020-000009-180
02-ASY105AH.190 Aristocrat Helix Mounting plate Sub Assy (Sub packing),20020-000009-190,20020-000009-190
"02-ASY105EP.160 Sub Assy, Vector Mounting Plate, Shufflemaster PC4 (Sub packing)",20020-000010-160,20020-000010-160
"02-ASY105EP.170 Sub Assy, Vector Mounting Plate, Shufflemaster PC4 (Sub packing)",20020-000010-170,20020-000010-170
"02-ASY105KCV.160 Sub Assy, Vector Mounting Plate, Konami Concerto, Victoria (Sub packing)",20020-000011-160,20020-000011-160
"02-ASY105KCV.170 Konami Concerto, VIC, Mounting Plate, Sub Assy (Sub packing)",20020-000011-170,20020-000011-170
K4 Display Device/Thermal Stack Set,20020-000012-A.0,20020-000012-A.0
"AP1 System Assy Display 10"" Front",20020-000013-A.1,20020-000013-A.0
AP1 Speaker Cable A.0,20020-000018-A.0,20020-000018-A.0
Sub-Assy Back Shell on-wall mounting BASIC Infigo 100 A-I199-500 A.0,20020-000019-A.0,20020-000019-A.0
Sub-Assy Back Shell in-wall mounting BASIC+ Infigo 200 A-I299-200 A.0,20020-000020-A.0,20020-000020-A.0
Sub-Assy Back Shell in-wall mounting w/ speaker BASIC+ Infigo 200 A-I299-200 A.1,20020-000020-A.1,20020-000020-A.1
Sub-Assy Back Shell in-wall mounting TOUCHSCREEN Infigo 500 A-I599-100 A.0,20020-000021-A.0,20020-000021-A.0
Sub-Assy Back Shell on-wall mounting w/ speaker BASIC+ Infigo 200/400 A.1,20020-000023-A.1,20020-000023-A.1
02-ASY105AS.160 Ainsworth Ambassador SL Mounting plate Sub Assy (Sub packing),20020-000025-160,20020-000025-160
02-ASY105AS.170 Ainsworth Ambassador SL Mounting plate Sub Assy (Sub packing),20020-000025-170,20020-000025-170
"02-ASY105KC.160 Sub Assy, Vector Mounting Plate, Konami Concerto (Sub Assy Packing)",20020-000026-160,20020-000026-160
02-ASY105KC.170 Konami Concerto Vector Mounting Plate Sub Assy (Sub Packing),20020-000026-170,20020-000026-170
02-ASY105KC.180 Konami Concerto Mounting Plate Sub Assy (Sub Packing),20020-000026-180,20020-000026-180
02-ASY105KC.190 Konami Concerto Mounting Plate Sub Assy (Sub Packing),20020-000026-190,20020-000026-190
conga-XAF/T56N aFA2 A.1,20020-000027-A.1,20020-000027-A.1
"02-ASY105ALV_B Atlas Apollo 3, Basic, Vector Mounting Plate Sub Assy",20020-000029-B.0,20020-000029-B.0
01-ASY105.150 Dropbox Unit,20020-000030-150,20020-000030-150
Midi Case(Aries+)Type A.0 ME BOM (housing set) A.0,20020-000031-A.0,20020-000031-A.0
U7-100螺絲附件包forEFCO,20020-000032-A.0,20020-000032-A.0
U7-100螺絲附件包for恩比克,20020-000033-A.0,20020-000033-A.0
Sub-Assy U7-331 barebone (U7-300+QA3-J1900-4G ),20020-000034-A.0,20020-000034-A.0
Sub-Assy U7-331 barebone (U7-300+QA3-J1900-4G ),20020-000034-A.1,20020-000034-A.1
Sub-Assy U7-331T barebone (U7-300T+QA3-J1900-4G),20020-000035-A.0,20020-000035-A.0
Sub-Assy U7-331T barebone (U7-300T+QA3-J1900-4G),20020-000035-A.1,20020-000035-A.1
Sub-Assy U7-333 barebone (U7-300+QA3-J2807-4G),20020-000036-A.0,20020-000036-A.0
Sub-Assy U7-333 barebone (U7-300+QA3-J2807-4G),20020-000036-A.1,20020-000036-A.1
Sub-Assy U7-333T barebone (U7-300T+QA3-J2807-4G),20020-000037-A.0,20020-000037-A.0
Sub-Assy U7-333T barebone (U7-300T+QA3-J2807-4G),20020-000037-A.1,20020-000037-A.1
GLB5055 MINI ITX Mother Board FOR TUL+I/O Bracket+Media Cable,20020-000038-A.0,20020-000038-A.0
GLB5055 MINI ITX Mother Board FOR 藍寶石+Media Cable,20020-000039-A.0,20020-000039-A.0
TPC-5220-J1900 Barebone A.1,20020-000040-A.1,20020-000040-A.1
GPTM-3040P Player tracking sub units A.0,20020-000043-A.0,20020-000043-A.0
"4.3"" LCD Panel Sub Assembly A.0",20020-000044-A.0,20020-000044-A.0
GPTM-3060P Player tracking sub units A.0,20020-000045-A.0,20020-000045-A.0
"6.2"" LCD Panel Sub Assembly A.0",20020-000046-A.0,20020-000046-A.0
Barebone U7-200JD,20020-000047-A.0,20020-000047-A.0
U7-200JD-ME BOM,20020-000048-A.0,20020-000048-A.0
U7-200 Barebone,20020-000049-A.0,20020-000049-A.0
U7-200機構件,20020-000050-A.0,20020-000050-A.0
SKU Option 組合階,20020-000051-A.0,20020-000051-A.0
SSD MSATA 128G C-TEMP,20020-000052-A.0,20020-000052-A.0
AIH EE BOM,20020-000053-A.0,20020-000053-A.0
AIH EE BOM,20020-000053-A.1,20020-000053-A.1
AIH EE BOM,20020-000053-A.2,20020-000053-A.2
AIH ME BOM,20020-000054-A.0,20020-000054-A.0
AIH ME BOM,20020-000054-A.1,20020-000054-A.1
AIH ME BOM,20020-000054-A.2,20020-000054-A.2
AIH ME BOM,20020-000054-A.3,20020-000054-A.3
AIH(V3Plus)螺絲包,20020-000055-A.0,20020-000055-A.0
AIH(V3Plus)螺絲包,20020-000055-A.1,20020-000055-A.1
EE BOM AES148 (V1) AIE(Braswell Atom x5-E8000),20020-000056-A.0,20020-000056-A.0
V1-PLUS-機構件,20020-000057-A.0,20020-000057-A.0
EE BOM A3S268 (V2) AIM(Skylake U Celeron 3955U),20020-000058-A.0,20020-000058-A.0
V2-PLUS-機構件,20020-000059-A.0,20020-000059-A.0
ME BOM - AIM-V2-PLUS-機構件,20020-000059-A.1,20020-000059-A.1
AIM ME BOM,20020-000059-A.2,20020-000059-A.2
EE BOM AES148 (V1) AIE(Braswell Celeron N3160),20020-000060-A.0,20020-000060-A.0
EE BOM A3S268 (V2) AIM(Skylake U i7-6600U),20020-000061-A.0,20020-000061-A.0
EE BOM A3S268 (V2) AIM(Skylake U i5-6300U),20020-000062-A.0,20020-000062-A.0
EE BOM A3S268 (V2) AIM(Skylake U i3-6100U),20020-000063-A.0,20020-000063-A.0
EGL5055N I/O board HDD Tray#1 with CFast converter,20020-000064-A.0,20020-000064-A.0
EGL5055N Media board HDD Tray#2 with CFast converter,20020-000065-A.0,20020-000065-A.0
EGL5055N Jurisdiction HDD Tray#3 with CFast converter,20020-000066-A.0,20020-000066-A.0
SKU Option 組合階,20020-000067-A.0,20020-000067-A.0
EE BOM,20020-000068-A.0,20020-000068-A.0
AIH-EP1 EE BOM A1,20020-000068-A.1,20020-000068-A.1
AIH-EP1 EE BOM,20020-000068-A.2,20020-000068-A.2
ME BOM - AIH-EP1,20020-000069-A.0,20020-000069-A.0
ME BOM AIH-EP1(有風扇),20020-000069-A.1,20020-000069-A.1
ME BOM AIH-EP1(有風扇),20020-000069-A.2,20020-000069-A.2
AIH-EP1 ME BOM(有風扇),20020-000069-A.3,20020-000069-A.3
AIH-EP1(V3Plus)螺絲包,20020-000071-A.0,20020-000071-A.0
AIH-EP1(V3Plus)螺絲包,20020-000071-A.1,20020-000071-A.1
MIDI Power Supply Sub assembly,20020-000072-A.0,20020-000072-A.0
AIM(V1/V2)-螺絲包,20020-000073-A.0,20020-000073-A.0
02-ASY107.100 MINI Power Supply Sub Assembly,20020-000074-100,20020-000074-100
AIHL ME BOM,20020-000075-A.0,20020-000075-A.0
AIHL ME BOM,20020-000075-A.1,20020-000075-A.1
AIHL ME BOM,20020-000075-A.2,20020-000075-A.2
AIHL ME BOM,20020-000075-X.1,20020-000075-X.1
EE BOM,20020-000076-A.0,20020-000076-A.0
AIHL EE BOM,20020-000076-A.1,20020-000076-A.1
AIHL EE BOM,20020-000076-A.2,20020-000076-A.2
EE BOM,20020-000077-A.0,20020-000077-A.0
AIHDP ME BOM,20020-000078-A.0,20020-000078-A.0
AIHDP ME BOM,20020-000078-A.1,20020-000078-A.1
AIHD ME BOM,20020-000078-X.2,20020-000078-X.2
EE BOM,20020-000079-A.0,20020-000079-A.0
AIHDP-P4E1 EE BOM,20020-000079-A.1,20020-000079-A.1
AIHDP-P4E1 EE BOM,20020-000079-A.2,20020-000079-A.2
AIHDP-P4E1 ME BOM,20020-000080-A.0,20020-000080-A.0
AIHDP-P4E1 ME BOM,20020-000080-A.1,20020-000080-A.1
AIHD P4 ME BOM,20020-000080-X.2,20020-000080-X.2
AIH-EP1N(無風扇)ME BOM,20020-000081-A.0,20020-000081-A.0
AIH-EP1N(無風扇)ME BOM V3,20020-000081-A.1,20020-000081-A.1
AIH-EP1N(無風扇)ME BOM,20020-000081-A.2,20020-000081-A.2
AIH-EP1N(無風扇)ME BOM,20020-000081-X.2,20020-000081-X.2
EGB6080-4 PCBA V70 Coating,20020-000082-V70,20020-000082-V70
EGB6080-4 PCBA V80 Coating,20020-000082-V80,20020-000082-V80
EGB6080-4 PCBA V81 Coating,20020-000082-V81,20020-000082-V81
CSHU01 V3 PCBA Conformal coating,20020-000083-V30,20020-000083-V30
AIHD-P4(V3P4)螺絲包,20020-000084-A.0,20020-000084-A.0
"02-ASY105MS.180 Sub Assy, Mounting Plate, Vector, Aruze Muso (Sub packing)",20020-000085-180,20020-000085-180
02-ASY105MS.190 Aruze Muso Mounting Plate Sub Assy (Sub packing),20020-000085-190,20020-000085-190
EE BOM AIM V2C6 A.0 (Skylake U i7-6600U),20020-000086-A.0,20020-000086-A.0
EE BOM AIM V2C6 (Skylake U i7-6600U),20020-000086-A.1,20020-000086-A.1
EE BOM AIML V2CE6 A.0 (Skylake U i7-6600U),20020-000087-A.0,20020-000087-A.0
EE BOM AIML V2CE6 (Skylake U i7-6600U),20020-000087-A.1,20020-000087-A.1
ME BOM-AIML,20020-000088-A.0,20020-000088-A.0
AIML ME BOM,20020-000088-A.1,20020-000088-A.1
EE BOM AIM V2C6 A.0 (Skylake U i5-6300U),20020-000089-A.0,20020-000089-A.0
EE BOM AIM V2C6 (Skylake U i5-6300U),20020-000089-A.1,20020-000089-A.1
EE BOM AIM V2C6 A.0 (Skylake U i3-6100U),20020-000090-A.0,20020-000090-A.0
EE BOM AIM V2C6 (Skylake U i3-6100U),20020-000090-A.1,20020-000090-A.1
EE BOM AIM V2C6 A.0 (Skylake U Celeron 3955U),20020-000091-A.0,20020-000091-A.0
EE BOM AIM V2C6 (Skylake U Celeron 3955U),20020-000091-A.1,20020-000091-A.1
EE BOM AIML V2CE6 A.0 (Skylake U i5-6300U),20020-000092-A.0,20020-000092-A.0
EE BOM AIML V2CE6 (Skylake U i5-6300U),20020-000092-A.1,20020-000092-A.1
EE BOM AIML V2CE6 A.0 (Skylake U i3-6100U),20020-000093-A.0,20020-000093-A.0
EE BOM AIML V2CE6 (Skylake U i3-6100U),20020-000093-A.1,20020-000093-A.1
EE BOM AIML V2CE6 A.0 (Skylake U Celeron 3955U),20020-000094-A.0,20020-000094-A.0
EE BOM AIML V2CE6 (Skylake U Celeron 3955U),20020-000094-A.1,20020-000094-A.1
AIHL-EP1N(無風扇)ME BOM,20020-000095-A.0,20020-000095-A.0
AIHL-EP1N(無風扇)ME BOM,20020-000095-A.1,20020-000095-A.1
AIHL-EP1N(無風扇)ME BOM,20020-000095-A.2,20020-000095-A.2
AIHL-EP1 EE BOM,20020-000096-A.0,20020-000096-A.0
AIHL-EP1 EE BOM,20020-000096-A.1,20020-000096-A.1
"PLA05020B12HH (Molex 22-01-3037, 3PIN)",20020-000097-A.0,20020-000097-A.0
AIHDP EE BOM,20020-000098-A.0,20020-000098-A.0
AIHDP EE BOM,20020-000098-A.1,20020-000098-A.1
ME BOM AIHL-EP1(有風扇),20020-000099-A.0,20020-000099-A.0
AIHL-EP1 ME BOM(有風扇),20020-000099-A.1,20020-000099-A.1
SSA-0651-1 Rev. A1 Switchcraft 760K,20020-000100-A.1,20020-000100-A.1
螺絲包 for Venus Panel for MIDI case,20020-000101-A.0,20020-000101-A.0
AIHL-NI EE BOM,20020-000103-A.1,20020-000103-A.1
AIHL-NI EE BOM,20020-000103-V.3,20020-000103-V.3
SKU Option 組合階,20020-000104-A.0,20020-000104-A.0
SKU Option 附件階,10500-121001-0A0,20020-000105-A.0
Power Adapter(90W),15150-000019-0A1,20020-000106-A.0
EE BOM AIM V2C7 A.0 (Kabylake U I5-7300U),20700-111018-0A0,20020-000107-A.0
EE BOM AIM V2C7 (Kabylake U I5-7300U),20020-000107-A.1,20020-000107-A.1
EE BOM AIM V2C7 A.0 (Kabylake U I3-7100U),20700-111019-0A0,20020-000108-A.0
EE BOM AIM V2C7 (Kabylake U I3-7100U),20020-000108-A.1,20020-000108-A.1
EE BOM AIML V2CE7 A.0 (Kabylake U I5-7300U),20700-111022-0A0,20020-000109-A.0
EE BOM AIML V2CE7 (Kabylake U I5-7300U),20020-000109-A.1,20020-000109-A.1
EE BOM AIML V2CE7 A.0 (Kabylake U I3-7100U),20700-111023-0A0,20020-000110-A.0
EE BOM AIML V2CE7 (Kabylake U I3-7100U),20020-000110-A.1,20020-000110-A.1
SKU Option 附件階,20706-000005-0A0,20020-000111-A.0
EE BOM DIO16,20700-121001-0A4,20020-000112-A.0
EE BOM DIO16,20020-000112-A.1,20020-000112-A.1
EE BOM AIHL-EP1N,20700-121019-0A0,20020-000113-A.0
EE BOM AIHL-EP1N,20020-000113-A.1,20020-000113-A.1
EE BOM AIH-EP1,20700-121016-0A0,20020-000114-A.0
EE BOM AIH-EP1,20020-000114-A.1,20020-000114-A.1
EE BOM AIHL-EP1,20700-121018-0A0,20020-000115-A.0
EE BOM AIHL-EP1,20020-000115-A.1,20020-000115-A.1
EE BOM AIHDP-i,20700-121020-0A0,20020-000116-A.0
EE BOM AIHDP-i,20020-000116-A.1,20020-000116-A.1
EE BOM AIHD-P4E1-i,20700-121021-0A0,20020-000117-A.0
EE BOM AIHD-P4E1-i,20020-000117-A.1,20020-000117-A.1
EE BOM AIH-EP1N,20700-121017-0A0,20020-000118-A.0
EE BOM AIH-EP1N,20020-000118-A.1,20020-000118-A.1
AIH-EP1螺絲包,20020-000119-A.0,20020-000119-A.0
AIH-EP1配件包,20020-000120-A.0,20020-000120-A.0
"Chassie 3.5"" JCWL",20020-000121-X.0,20020-000121-X.0
SIC7100 Chassis V01 (整機組立合烤黑色織紋烤漆),20020-000122-X.0,20020-000122-X.0
SIC7100 Bottom Chassis Print ASM V01 SECC t=1.0mm Black 織紋烤漆 (整機組立合烤),0273000019-01,20020-000123-X.0
JetBox Nano Case Kit Rev A,20020-000125-A.0,20020-000125-A.0
EE BOM V3CD-E2R,20020-000126-A.0,20020-000126-A.0
EE BOM V3CD-E4R,20020-000127-A.0,20020-000127-A.0
ABOX 2Lan ME BOM,20020-000129-A.0,20020-000129-A.0
ABOX 4Lan ME BOM,20020-000130-A.0,20020-000130-A.0
AIMD 2Lan ME BOM,20020-000131-A.0,20020-000131-A.0
AIMD 4Lan ME BOM,20020-000133-A.0,20020-000133-A.0
AIMG ME BOM,20020-000134-A.0,20020-000134-A.0
EE BOM AIH-EP2,20020-000136-A.0,20020-000136-A.0
AIH-W1 ME BOM,20020-000137-A.0,20020-000137-A.0
AIHDP-GP4E1 ME BOM,20020-000138-A.0,20020-000138-A.0
TY01 ME BOM A.0,20020-000140-A.0,20020-000140-A.0
AIML-NH ME BOM,20020-000142-A.0,20020-000142-A.0
EE BOM AIML7-NH-7300 V2CE7 (Kabylake U I5-7300U),20020-000143-A.0,20020-000143-A.0
TY01 EE BOM A.0,20020-000144-A.0,20020-000144-A.0
02-MA450.600 IGT Bluechip Shroud Assy,20020-A00000-A.0,20020-A00000-A.0
Rear Sub-Assy LUX 10.4'',20020-A00001-A.0,20020-A00001-A.0
conga-TCG Screw Bag,20020-A00002-A.0,20020-A00002-A.0
conga-TCA3 Screw Bag,20020-A00003-A.0,20020-A00003-A.0
EBC-5050 components,20020-A00004-A.0,20020-A00004-A.0
"5"" LCD+ 4 wire resistive touch+optical bonding",20020-A00005-A.0,20020-A00005-A.0
"02-ASY105IB.140 Sub Assy, Mounting Plate, Vector, IGT Bluechip",20020-A00006-A.0,20020-A00006-A.0
"02-ASY105AG.170 Sub Assy, Mounting Plate, Vector, Aruze Genex (Sub packing)",20020-A00007-170,20020-A00007-170
"02-ASY105AG.140 Sub Assy, Mounting Plate, Vector, Aruze Genex",20020-A00007-A.0,20020-A00007-A.0
"02-ASY103.130VIC Sub Assy, PCB Module, Vector",20020-A00008-A.0,20020-A00008-A.0
"02-ASY105APV.140 Sub Assy, Mounting Plate, Vector, Atlas Apollo II, Victoria",20020-A00009-A.0,20020-A00009-A.0
"02-ASY105BAV.140 Sub Assy, Mounting Plate, Vector, Bally AP-1, Victoria",20020-A00010-A.0,20020-A00010-A.0
"02-ASY105BWV.140 Sub Assy, Mounting Plate, Vector, Bally Wave, Victoria",20020-A00011-A.0,20020-A00011-A.0
"02-ASY105WMV.140 Sub Assy, Mounting Plate, Vector, Wymac, Victoria",20020-A00012-A.0,20020-A00012-A.0
"02-ASY105AHV.140 Sub Assy, Mounting Plate, Vector, Aristocrat Helix, Victoria",20020-A00013-A.0,20020-A00013-A.0
"02-ASY105IG.160 Sub Assy, Vector Mounting Plate, IGT GU4 (Sub packing)",20020-A00014-160,20020-A00014-160
02-ASY105IG.170 IGT GU4 Mounting Plate Sub Assy (Sub packing),20020-A00014-170,20020-A00014-170
"02-ASY105IG.140 Sub Assy, Mounting Plate, Vector, IGT GU4(with Backbox and Cover plate)",20020-A00014-A.0,20020-A00014-A.0
"02-ASY105AM.160 Sub Assy, Mounting Plate, Vector, Aristocrat MVP",20020-A00015-160,20020-A00015-160
02-ASY105AM.170 Aristocrat MVP Mounting Plate Sub Assy,20020-A00015-170,20020-A00015-170
02-ASY105AM.180 Aristocrat MVP Mounting Plate Sub Assy,20020-A00015-180,20020-A00015-180
"02-ASY105AM.140 Sub Assy, Mounting Plate, Vector, Aristocrat MVP(with Collar/Lowboy Top/Shroud)",20020-A00015-A.0,20020-A00015-A.0
"02-MA450.600 Sub Assy, Shroud, IGT Bluechip, Vector",20020-A00016-A.0,20020-A00016-A.0
"Sub Ass'y cost,加工-EHS-G15M-NBH-L.A1 (CNC+陽極黑+鉚釘)",20020-A00017-A.0,20020-A00017-A.0
TPC-5215 Metal / Panel+ touch / Components,20020-A00018-A.0,20020-A00018-A.0
02-MA470.400 Aristocrat Helix Vector Mounting Panel,20020-A00019-400,20020-A00019-400
"02-MA470.300 Sub Assy, Mounting Panel, Vector, Aristocrat Helix",20020-A00019-A.0,20020-A00019-A.0
"02-MA470.300.001 Sub Assy, Mounting Panel, Vector, Aristocrat Helix",20020-A00019-A01,20020-A00019-A01
"Sub-Assy, Scanner MT-62J (Rohs)",20020-A00020-A.0,20020-A00020-A.0
GMB7735 V43 (PICO5 PCBA),20030-000001-V4.3,20030-000001-4.3
停用 ERA900TRS,20030-000002-A.0,20030-000002-A.0
ERA900TRS-FON-01,20030-000002-A.1,20030-000002-A.1
RDM880V-T-e,20030-000003-A.0,20030-000003-A.0
"12.1""-15"" P-CAP C/B Touch Controller(PM1401A)",20030-000004-X.0,20030-000004-X.0
PCB IOM-Serial-ISO Ver.X.1 ;6Layer 146x23.2 mm Green,20030-000005-X.1,20030-000005-X.1
PCB IOM-Serial-ISO Ver:X.2 ;6Layer 146x23.2 mm Green,20030-000006-X.2,20030-000006-X.2
PCB IOM-Serial-ISO-VX.3,20030-000006-X.3,20030-000006-X.3
FNV880V-T-e,20030-000009-A.0,20030-000009-A.0
S984-4410-1000-C1 (SECOμSBC-i.MX6),20030-A00001-A.0,20030-A00001-A.0
007005 QEVAL/Qseven 2.0 /ARM,20030-A00002-A.0,20030-A00002-A.0
E3815MB-4GB eMMC,20030-A00003-A.0,20030-A00003-A.0
KBS-01 Bear card,20030-A00004-A.0,20030-A00004-A.0
MyOmega-MYNXE,20030-A00005-A.0,20030-A00005-A.0
VGA adaptor board with Metal Bracket,20030-A00006-A.0,20030-A00006-A.0
DDV03-1 VGA board with Metal Bracket,20030-A00006-A.1,20030-A00006-A.1
DDV-02 VGA board with Metal Bracket,20030-A00006-X.0,20030-A00006-X.0
20639 (64006 w/o cable),20030-A00007-A.0,20030-A00007-A.0
20375 (64007 w/o cable),20030-A00008-A.0,20030-A00008-A.0
ETXeval (ROHS) (Consign),20030-A00009-A.0,20030-A00009-A.0
20917 (63044 w/o 包裝),20030-A00010-A.0,20030-A00010-A.0
100K-00122(consign),20030-A00011-A.0,20030-A00011-A.0
100-K00122,20030-A00012-A.0,20030-A00012-A.0
NEO-5Q,20030-A00013-A.0,20030-A00013-A.0
PBB8010 X86 PVT Sample,20030-A00014-A.0,20030-A00014-A.0
PBB8010 RISC PVT Sample,20030-A00015-A.0,20030-A00015-A.0
M851-BCBBA,20030-A00016-A.0,20030-A00016-A.0
M860-BCBBA,20030-A00017-A.0,20030-A00017-A.0
IMB-157L,20040-000004-A.0,20040-000004-A.0
"X86 Motherboard, V2CL6-6600",20040-000005-A.0,20040-000005-A.0
"X86 Motherboard, V2CL6-6300",20040-000006-A.0,20040-000006-A.0
"X86 Motherboard, V2CL6-6100",20040-000007-A.0,20040-000007-A.0
"X86 Motherboard, V2CL6-3955",20040-000008-A.0,20040-000008-A.0
"X86 Motherboard, V2CEL6-6600",20040-000009-A.0,20040-000009-A.0
"X86 Motherboard, V2CEL6-6300",20040-000010-A.0,20040-000010-A.0
"X86 Motherboard, V2CEL6-6100",20040-000011-A.0,20040-000011-A.0
"X86 Motherboard, V2CEL6-3955",20040-000012-A.0,20040-000012-A.0
"X86 Motherboard, V2CL7-7200",20040-000013-A.0,20040-000013-A.0
"X86 Motherboard, V2CEL7-7200",20040-000014-A.0,20040-000014-A.0
"X86 Mother Board, V3CD-E2R",20040-000015-A.0,20040-000015-A.0
"X86 Mother Board, V3CD-E4R",20040-000016-A.0,20040-000016-A.0
"X86 Mother Board, V3HD",20040-000020-X.0,20040-000020-X.0
"X86 Mother Board, V3HDE",20040-000021-X.0,20040-000021-X.0
"X86 Mother Board, V3DS",20040-000022-A.0,20040-000022-A.0
"X86 Mother Board, V3DSP",20040-000023-A.0,20040-000023-A.0
"X86 Mother Board, V3CS",20040-000024-A.0,20040-000024-A.0
AMD mITX SBC with R-268D CPU Board,20040-A00001-A.0,20040-A00001-A.0
"PICO-IMX6-EMMC Module with i.MX6 Duallite Processor, 1GB DDR, 4GB eMMC A.0",20050-000001-A.0,20050-000001-A.0
PICOIMX6Q10R1GBNI4G,20050-000002-A.0,20050-000002-A.0
GMB7735-725 V40 (PICO5 PCBA) N2807,20060-000007-4.0,20060-000007-4.0
GMB7735-725 V41 (PICO5 PCBA) N2807,20060-000007-V4.1,20060-000007-4.1
GMB7735-725 V43 (PICO5 PCBA) N2807,20060-000007-V4.3,20060-000007-4.3
GMB7735-725 V44 (PICO5 PCBA) N2807,20060-000007-V4.4,20060-000007-4.4
GMB7735 V48 (PICO5 PCBA),20060-000010-V4.7,20060-000010-4.7
"PCB IOM-Serial-ISO, Ver.X.0 , 6 Layer Green",20060-000011-X.0,20060-000011-X.0
IOM-SERIAL-ISO Ver X.0,20060-000012-X.0,20060-000012-X.0
EMB-BT-J1900 VER X.3,20060-000014-X.3,20060-000014-X.3
EMB-BT-J1900 VER X.4,20060-000014-X.4,20060-000014-X.4
停用 EGB7077-J45 V20 PCB Assembly,20060-000016-V.2,20060-000016-V.2
IOM-Serial-ISO Ver: X.2,20060-000017-X.2,20060-000017-X.2
PCB EFMP-ADPT-BOT Ver:X.0 4Layer,20060-000018-X.0,20060-000018-X.0
PCB EFMP-ADPT-002-TOP Ver:X.0 4Layer,20060-000019-X.0,20060-000019-X.0
GMB6795A V1 PCB Assembly,20060-000021-V1.0,20060-000021-1.0
GMB6795A V1.1 PCB Assembly,20060-000021-1.1,20060-000021-1.1
GMB6795A V1.2 PCB Assembly,20060-000021-1.2,20060-000021-1.2
GMB6795A V3.0 PCB Assembly,20060-000021-V30,20060-000021-3.0
GMB6795A V4.0 PCB Assembly,20060-000021-4.0,20060-000021-4.0
GMB6795A V4.1 PCB Assembly,20060-000021-4.1,20060-000021-4.1
GMB6795A V5.0 PCB Assembly,20060-000021-5.0,20060-000021-5.0
CSF01 V2 SATA to CAFST adaptor board,20060-000022-V.2,20060-000022-V.2
CSC01 V2 SATA to CF adaptor board,20060-000023-V.2,20060-000023-V.2
EGB5015-2G-BS,20060-000025-V40,20060-000025-V40
GMB6795A V21 PCB Assembly,20060-000027-V21,20060-000027-V21
QCB-35I PCBA Ver:A.1,20060-000029-A.1,20060-000029-A.1
GMB7735-925 V51 (PICO5 PCBA) N2930_AU9560,20060-000030-V51,20060-000030-V51
GMB7735-925 V51 (PICO5 PCBA) N2930,20060-000031-V51,20060-000031-V51
EAG1 Ver:A1,20060-000032-A.1,20060-000032-A.1
EAG1 full Ver:A1,20060-000033-A.1,20060-000033-A.1
RS6795B V10 Standard,20060-000034-V10,20060-000034-1.0
EAG1 PCBA Ver A2_external power,20060-000035-A.2,20060-000035-A.2
EAG1 PCBA Ver A2_battery power,20060-000036-A.2,20060-000036-A.2
EAG1 PCBA Ver A3_battery power,20060-000036-A.3,20060-000036-A.3
EAG1 PCBA Ver A5a_battery power,20060-000036-A.5,20060-000036-A.5
EAG1 PCBA Ver A5B_battery power,20060-000036-A5B,20060-000036-A5B
EAG1 PCBA Ver A5C_battery power,20060-000036-A5C,20060-000036-A5C
EAG1 PCBA Ver A2_H2N1,20060-000037-A.2,20060-000037-A.2
EAG1 PCBA Ver:B1_external power,20060-000038-B.1,20060-000038-B.1
EAG1 PCBA Ver:B1_battery power,20060-000039-B.1,20060-000039-B.1
EAG1 PCBA Ver:B1_H2N1,20060-000040-B.1,20060-000040-B.1
EAG1 PCBA Ver:B1_H2N2,20060-000042-B.1,20060-000042-B.1
EGB6085-2 PCB Assembly,20060-000043-V20,20060-000043-V20
EGB6085-2 V3 PCB Assembly,20060-000043-V30,20060-000043-V30
EGB6085-2 V41 PCB Assembly,20060-000043-V40,20060-000043-V40
EGB6085-2 V5 PCB Assembly,20060-000043-V50,20060-000043-V50
